fitness_sharpe_fixed_threshold,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
,"ts_max_10(ts_min_10(ta_aroonosc_25(mul(min(bar_ofi_signed_quote_sum_w10_zscore, bar_ofi_signed_quote_sum_w10_momentum), neg(bar_ofi_signed_quote_sum_w10_quantile)), ta_minus_di_14(TA_BOP(bar_ofi_signed_qty_sum_w10_std, bar_ofi_signed_quote_sum_w10_momentum, bar_ofi_signed_qty_sum_w10_trend, bar_gof_by_count_w10_std), ta_dema_8(bar_ofi_signed_quote_sum_w10_momentum), ta_cmo_25(bar_ofi_signed_quote_sum_w10_momentum)))))",5,19,alpha_44,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,0.067518806074965,,0.09411159357359963,-9.844871662150892,11.41820109952163,-2.0704491880567026,2.5754818744963286,,,,,-0.11823048424666545,-0.22484221685243952,-0.031236458837380077,-0.07106369238765961,0.19920550999999997,0.1607055,0.19920550999999997,0.1634316650773632
,ts_lag_8(ts_rank_10(ts_argrange_10(bar_gof_by_count_w10_mean))),3,4,alpha_45,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.07778475106710746,-0.02634474176964986,0.07801024530862866,0.028347372991749897,5.767088865868105,-6.931721105199897,1.2953226057690028,-0.9917280870540586,,,,,-0.16587810716464013,-0.17236678818769569,-0.04558869866298414,-0.08993837916578476,0.22820250999999997,0.23190349999999998,0.22820250999999997,-0.075
,"TA_BOP(ts_range_10(ta_cmo_14(ta_lr_intercept_10(TA_TRANGE(bar_ofi_signed_quote_sum_w10_quantile, bar_ofi_signed_quote_sum_w10_mean, bar_gof_by_volume_w10_trend)))), ts_argmin_20(TS_CORR_40(ts_wma_8(ts_mean_return_5(bar_ofi_signed_quote_sum_w10_mean)), ta_beta_10(ts_argmax_10(bar_gof_by_volume_w10_trend), min(bar_ofi_signed_qty_sum_w10_trend, bar_ofi_signed_qty_sum_w10_mean)))), ts_sum_8(ts_skew_20(ts_sma_8(ts_skew_40(bar_ofi_signed_qty_sum_w10_std)))), ts_wma_8(max(sin(ts_lag_17(bar_ofi_signed_quote_sum_w10_std)), ta_ema_55(ts_delta_8(bar_ofi_signed_quote_sum_w10_mean)))))",5,32,alpha_46,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.04941603643990018,0.049405222075330935,-0.07081251041156109,0.011242614738515346,-34.859499421504715,93.87436073857306,-4.313121207008541,8.034798166398163,,,,,-0.08060366106810694,-0.006555063599180554,-0.030183353659356805,-0.002185870792343897,0.22380350999999998,0.1691025,0.22380350999999998,
,"ta_aroonosc_14(bar_gof_by_count_w10_std, ta_lr_intercept_20(ta_lr_intercept_10(ts_skew_10(ts_skew_40(bar_gof_by_count_w10_std)))))",5,7,alpha_47,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.027541244868020988,-0.08602606188352828,-0.008485516784639638,-0.1395485654294329,-4.864084876366175,-19.769142456399646,-0.6986825984791915,-6.005534228656932,,,,,-0.08330156824752186,-0.2172219092417875,-0.04248807580061491,-0.05670066676079679,0.26770451,0.1055035,0.26770451,-0.20669240669240674
,sin(ts_sma_21(ta_trima_21(ts_delta_17(bar_gof_by_volume_w10_std)))),4,5,alpha_48,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.17170337402039904,0.08512795831839744,-0.15508108240109802,0.0885844550586192,-28.715315866855082,42.80358220931339,-7.840741185524615,5.874697107943836,,,,,-0.07829888384548965,-0.05958988407848667,-0.023414012857702674,-0.025821519107683332,0.38310551,0.26850151,0.38310551,0.13770491803278692
,ta_lr_slope_20(ta_trix_21(ta_mom_12(bar_gof_by_volume_w10_trend))),3,4,alpha_49,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.09136434115339595,,-0.07902648719062093,-40.645118618039014,-20.74165227639237,-12.807375595681208,-7.6589894216510395,,,,,-0.29922818946678725,-0.06866437594474475,-0.06819440511990217,-0.017352776217769407,0.2551035,0.10820151,0.2551035,
,ts_min_5(ta_dema_8(ts_range_5(bar_ofi_signed_qty_sum_w10_std))),3,4,alpha_50,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.07899313292786118,0.08872722662822796,0.07826448392773835,0.05235258358662613,28.282763727413357,54.09913214992004,4.696472054912252,4.4560879924662,,,,,-0.13714091171590645,-0.08082237342246631,-0.0473839070272387,-0.0464314563596905,0.17550350999999997,0.0625045,0.17550350999999997,-0.046219918548685665
,"ts_kurt_10(ta_tema_8(ta_rocr_14(ta_aroonosc_14(bar_ofi_signed_quote_sum_w10_trend, bar_ofi_signed_quote_sum_w10_mean))))",4,6,alpha_51,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.038186910449081145,-0.1504974148710336,-0.035988605857018116,-0.16130221450282242,-34.222126335228765,-33.51657772479033,-9.163956465488429,-13.696700295754617,,,,,-0.17938644016603636,-0.2838960275208868,-0.0548561889105463,-0.07343768894265584,0.22520351,0.011001509999999999,0.22520351,-0.04778190345905804
,"div(ts_sum_3(ts_skew_40(ts_delta_3(ta_lr_intercept_10(bar_ofi_signed_qty_sum_w10_mean)))), ta_lr_intercept_5(ta_dema_21(ta_tsf_20(ts_argmin_20(bar_gof_by_volume_w10_std)))))",5,11,alpha_52,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.013603624667527842,-0.1381914713075844,0.005034687268955375,-0.054145462440295264,-9.073456462418314,-29.94386229169179,-2.2874848802754344,-11.644755963519184,,,,,-0.18841496061376284,-0.34714367912904376,-0.049436264169717324,-0.08266599190859868,0.36760349999999997,0.22230450999999998,0.36760349999999997,-0.22225823178636248
,ta_lr_intercept_5(ts_skew_10(bar_gof_by_count_w10_trend)),2,3,alpha_53,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.13586592821969265,-0.1368326440106875,0.1676255126709686,-0.09123143725575333,177.45385187547802,-27.44609864497681,13.509121376328931,-12.83342628182358,,,,,-0.041036873472375106,-0.33897244665559384,-0.02330314870956337,-0.08211674513004949,0.2697045,0.08200351,0.2697045,-0.030269639616282085
,ts_skew_10(ts_kurt_10(bar_gof_by_volume_w10_std)),2,3,alpha_54,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.0123638648693828,0.08896068541950394,0.014546234280265705,-9.07511940946626e-05,-21.473038799700593,47.62272071127062,-5.20069330168645,5.914745263026455,,,,,-0.21553282774482907,-0.12441878769975179,-0.05534592264154829,-0.062285574311720215,0.14420349999999998,0.22420551,0.14420349999999998,0.04772477443649939
,ta_tema_8(ts_skew_20(bar_gof_by_count_w10_std)),2,3,alpha_55,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.10525651560836591,-0.03330504284275661,-0.11340528398958946,-0.03477941815023882,-38.70086974596276,-22.771830238565485,-9.902515522758339,-9.422535630976249,,,,,-0.12559523792231703,-0.2924898781601878,-0.036291767247966344,-0.06504802936002747,0.051603510000000005,0.1080015,0.051603510000000005,0.05994397759103642
,ta_mom_12(ts_rank_20(ts_mean_return_10(elu(bar_ofi_signed_qty_sum_w10_std)))),4,5,alpha_56,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.022900423548531876,0.02992139689261882,0.03065592055170887,-0.008551888840642636,-14.98222853165565,11.001899925717591,-3.3371157750779243,2.4871557102474937,,,,,-0.143013211902173,-0.1917269496614873,-0.047595608657776164,-0.062193337954293534,0.1753015,0.41870451000000003,0.1753015,-0.16108826874289214
,ts_delta_3(ts_min_5(bar_ofi_signed_qty_sum_w10_trend)),2,3,alpha_57,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.011089160202094628,0.05338807555062035,-0.06602778256376766,0.07126139817629179,77.139842797893,50.85723720994112,6.792495974275352,4.95421594925567,,,,,-0.05001188163090067,-0.02656239520872644,-0.019930345913666124,-0.01424014006984195,0.2630035,0.31990251000000003,0.2630035,0.13789335664335664
,"ts_argrange_10(TA_BOP(bar_gof_by_count_w10_trend, bar_ofi_signed_qty_sum_w10_mean, bar_gof_by_volume_w10_std, bar_ofi_signed_qty_sum_w10_std))",2,6,alpha_58,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.04640931048465745,-0.035989876549055076,0.039104224532025465,-0.0436194517225059,6.8161825533196705,-14.802209967259204,1.1876748217947726,-4.221078900289435,,,,,-0.08791972962905441,-0.3172333416373238,-0.02627504812964986,-0.09143131291564113,0.2632035,0.25520251,0.2632035,
,"ta_beta_10(ts_argrange_10(ts_sma_8(bar_gof_by_volume_w10_std)), ta_aroonosc_25(ta_dema_8(ta_trix_8(bar_gof_by_count_w10_trend)), ts_std_40(ta_willr_14(bar_gof_by_count_w10_std, bar_gof_by_count_w10_std, bar_ofi_signed_qty_sum_w10_mean))))",4,13,alpha_59,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.10439926809828667,-0.006100309490471611,0.030455027634237786,-0.006605731654363867,57.071258537022324,-9.392840572168437,6.098472101403562,-1.388746502613992,,,,,-0.0821596190860404,-0.07368316075265001,-0.02722947633702986,-0.015285315912342542,0.25470451,0.33840349999999997,0.25470451,-0.13199483954200936
,ts_rank_5(ts_wma_8(bar_ofi_signed_quote_sum_w10_trend)),2,3,alpha_60,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.03380778337605935,0.06854396347027061,0.005829803493030772,0.11477941815023882,-9.972280321212883,18.100371221644277,-2.9462733176227194,1.969275496681073,,,,,-0.35357675695508717,-0.2086529472902212,-0.08473140219145929,-0.12131947798189562,0.2828035,0.16600451,0.2828035,-0.10237154150197628
,"ta_mfi_25(ta_cci_25(ta_tema_21(ta_ema_21(ta_aroonosc_25(bar_gof_by_volume_w10_std, bar_ofi_signed_quote_sum_w10_zscore))), add(ta_minus_dm_25(ts_argmax_5(bar_ofi_signed_qty_sum_w10_trend), max(bar_ofi_signed_quote_sum_w10_momentum, bar_ofi_signed_quote_sum_w10_mean)), ts_argmax_5(ta_minus_di_14(bar_ofi_signed_qty_sum_w10_trend, bar_gof_by_count_w10_std, bar_ofi_signed_quote_sum_w10_zscore))), ta_trix_55(ts_rank_5(ts_min_10(bar_ofi_signed_quote_sum_w10_zscore)))), ta_dema_55(TA_SAR(ts_sma_8(ta_mom_12(bar_gof_by_count_w10_std)), ta_trix_55(ta_aroonosc_14(bar_ofi_signed_qty_sum_w10_trend, bar_ofi_signed_quote_sum_w10_quantile)))), TA_SAR(ts_range_10(ta_rocp_25(inv(bar_ofi_signed_quote_sum_w10_trend))), ta_atr_14(ta_cci_14(ts_delta_3(bar_gof_by_count_w10_std), ts_std_20(bar_gof_by_count_w10_std), ts_wma_8(bar_ofi_signed_qty_sum_w10_std)), add(ts_argmax_20(bar_ofi_signed_qty_sum_w10_mean), elu(bar_ofi_signed_qty_sum_w10_std)), ta_atr_25(ta_rsi_12(bar_ofi_signed_qty_sum_w10_mean), ta_ema_8(bar_gof_by_volume_w10_std), ta_atr_14(bar_ofi_signed_qty_sum_w10_trend, bar_gof_by_volume_w10_std, bar_gof_by_count_w10_mean)))), ta_mom_25(ta_ema_8(ts_skew_10(ts_prod_3(bar_gof_by_count_w10_std)))))",5,64,alpha_61,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.08398737231571252,,-0.06755830105379793,-38.216011460991496,-29.750467879318133,-5.624997819263744,-7.072618402312788,,,,,-0.0717557974490124,-0.21115488585825415,-0.026606393764432988,-0.06059215374474369,-0.0008974899999999999,0.20780251,-0.0008974899999999999,
,"ts_max_5(ts_argmax_20(ta_aroonosc_25(ta_atr_25(bar_gof_by_count_w10_mean, bar_gof_by_count_w10_mean, bar_gof_by_count_w10_std), ts_sma_55(bar_gof_by_volume_w10_mean))))",4,9,alpha_62,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.0026310109512947223,-0.11884137460394854,-0.031032478069199853,-0.08052149370386454,-9.841420703411124,-30.809120990731493,-2.6624396454826837,-8.572419470907363,,,,,-0.23426352041985324,-0.2823323897168474,-0.056945261247797675,-0.09026674200919327,0.22360550999999998,0.18800150999999998,0.22360550999999998,0.021819366044290054
,"ts_max_10(ts_argmax_5(ta_aroonosc_14(bar_ofi_signed_quote_sum_w10_zscore, bar_gof_by_count_w10_mean)))",3,5,alpha_63,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.1030485019979138,-0.06526719377804287,-0.11062526521085869,-0.0037720364741641367,-16.82864069926269,-13.436299811009642,-5.494159813518076,-1.7668448259829768,,,,,-0.4716108299145233,-0.34715383287398105,-0.11457360574768798,-0.17680768697375515,0.1376055,0.1766035,0.1376055,-0.019690298322861524
,"ta_cci_25(ta_dx_14(ts_lag_3(ta_tsf_5(ta_beta_5(bar_ofi_signed_quote_sum_w10_trend, bar_ofi_signed_quote_sum_w10_zscore))), ta_cmo_14(ta_aroonosc_14(min(bar_ofi_signed_qty_sum_w10_trend, bar_ofi_signed_qty_sum_w10_trend), ta_tema_55(bar_gof_by_volume_w10_trend))), ta_beta_20(sqrt(ts_skew_10(bar_ofi_signed_quote_sum_w10_momentum)), ta_atr_14(ta_rocp_14(bar_ofi_signed_quote_sum_w10_mean), ta_lr_slope_10(bar_gof_by_volume_w10_trend), ta_lr_slope_20(bar_gof_by_count_w10_trend)))), ts_lag_17(ta_aroonosc_14(ts_prod_17(ts_sum_3(bar_gof_by_volume_w10_mean)), ta_cci_14(ta_cmo_25(bar_gof_by_volume_w10_mean), ts_std_10(bar_gof_by_count_w10_trend), ts_wma_8(bar_gof_by_volume_w10_trend)))), TS_COV_40(ts_prod_8(ta_dema_21(ts_sum_8(bar_ofi_signed_quote_sum_w10_momentum))), ta_lr_slope_10(ts_argmax_20(ta_minus_dm_25(bar_gof_by_volume_w10_mean, bar_ofi_signed_quote_sum_w10_std)))))",5,47,alpha_64,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.04815794756868434,0.007882832202319867,-0.03710477414679914,0.048844984802431615,-24.252677196869953,12.048595392622016,-4.281171520136335,1.9520445665271762,,,,,-0.1065797191720179,-0.12861753034700907,-0.044427001072667685,-0.053272029981531945,0.16570550999999997,0.28380251,0.16570550999999997,0.018328445747800584
,"ts_rank_20(ts_delta_17(ta_minus_dm_25(bar_gof_by_volume_w10_trend, bar_ofi_signed_qty_sum_w10_trend)))",3,5,alpha_65,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.11738515877018643,0.07206795880152958,0.11223114575686743,0.015191055145462434,-17.034704515155045,9.686089058226854,-4.994806927636773,1.9334734043389148,,,,,-0.3960061540969364,-0.29932317939186315,-0.10049763158265561,-0.11639270759978633,0.28300550999999996,0.17780351,0.28300550999999996,-0.647130647130647
,"ts_lag_3(ta_aroonosc_25(ta_dx_14(ta_willr_14(bar_ofi_signed_quote_sum_w10_trend, bar_gof_by_count_w10_mean, bar_ofi_signed_quote_sum_w10_quantile), ts_prod_3(bar_gof_by_volume_w10_std), add(bar_ofi_signed_qty_sum_w10_std, bar_gof_by_volume_w10_trend)), ta_trix_21(ts_range_5(bar_ofi_signed_quote_sum_w10_mean))))",4,15,alpha_66,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.12577613820346673,0.06279103707953988,0.16460601200351838,0.09117208800986029,-23.86217984480206,30.168372485767787,-3.62264327183363,5.565630200614682,,,,,-0.06708671275405052,-0.08809902301331285,-0.02981846685756446,-0.03099783905500747,0.20490550999999999,0.14540451,0.20490550999999999,-0.024195624195624193
,"ta_mom_12(ts_rank_20(ta_beta_20(bar_ofi_signed_qty_sum_w10_std, bar_gof_by_volume_w10_mean)))",3,5,alpha_67,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.08453599418799135,0.06861007762964477,-0.042362782873951815,0.05012114633087278,-7.164014847130392,24.628195289262706,-1.5744930263113444,3.5538970316858776,,,,,-0.1224501080740689,-0.09783402782928244,-0.0429332384080134,-0.04182850703445178,0.21200349999999998,0.12920251,0.21200349999999998,0.22179669548090603
,"ta_willr_14(ta_beta_20(bar_ofi_signed_quote_sum_w10_zscore, bar_ofi_signed_quote_sum_w10_mean), ts_sum_3(bar_ofi_signed_quote_sum_w10_trend), ts_min_10(bar_ofi_signed_qty_sum_w10_mean))",2,8,alpha_68,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.0885215381570745,-0.10018134584255597,-0.1341872100169743,-0.1861398176291793,-17.949599228950284,-24.641017243851476,-5.004955474004603,-8.751874897041306,,,,,-0.29431973578660026,-0.13840493668427517,-0.08768598898913949,-0.03282672844313007,0.1234015,0.1340015,0.1234015,
,"sub(ts_max_5(bar_ofi_signed_qty_sum_w10_mean), ts_mean_return_5(bar_ofi_signed_qty_sum_w10_trend))",2,5,alpha_69,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.04301475704741286,-0.20983164851902042,0.026763416281325052,-0.19337907077724706,176.07665997133302,-32.23447589391831,12.162104476058284,-9.627914916488107,,,,,-0.06653164894810157,-0.3194257461842035,-0.040060748590320695,-0.07983557309917874,0.21380449999999998,-0.08769449,0.21380449999999998,0.062953181272509
,ta_trima_21(ta_tema_8(ts_min_5(bar_gof_by_count_w10_trend))),3,4,alpha_70,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.030046099572198354,0.01785712484836651,0.049346719872823186,0.0067594442032132,-11.905962887725552,17.029434788604497,-2.942098433774769,2.2990971685722146,,,,,-0.17259520166808773,-0.0786868707470163,-0.052796758700616786,-0.026148285647061287,0.21880349999999998,0.1985035,0.21880349999999998,-0.06162402669632924
,ts_prod_3(cos(bar_ofi_signed_quote_sum_w10_mean)),2,3,alpha_71,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.02660057255464926,-0.0025279444160150877,0.02170145485641089,-0.050056448111159356,-21.189685118466457,-9.046203338436419,-4.078970965197013,-1.1215156567075475,,,,,-0.13628864450518371,-0.10183983294604679,-0.04185743817316873,-0.049796022831501335,0.11980151,0.15250249999999999,0.11980151,0.13865546218487396
,"max(ta_mom_25(ta_ema_8(bar_ofi_signed_quote_sum_w10_momentum)), ta_lr_slope_20(TA_HT_DCPHASE(bar_gof_by_count_w10_mean)))",3,7,alpha_72,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.05260528783408928,-0.05752161551910194,-0.02249659334606183,-0.06513634389926183,8.896693638877005,-9.02512363889944,1.7501930158557932,-2.2231808768647285,,,,,-0.1089250952341365,-0.15445494178116023,-0.03055257345447367,-0.049587260367579086,0.27640251,0.2346055,0.27640251,
,"ta_tema_21(ta_lr_angle_10(ts_std_20(ta_cci_14(bar_ofi_signed_qty_sum_w10_std, bar_ofi_signed_quote_sum_w10_momentum, bar_ofi_signed_quote_sum_w10_zscore))))",4,7,alpha_73,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.08111853310838994,,-0.057105080330004346,-2.2350500560603273,-35.21171892923181,-0.40716301656241977,-6.5717505302889,,,,,-0.232264158703942,-0.20862490266746878,-0.07912577208709906,-0.08577946801371716,0.19810350999999998,0.33890251,0.19810350999999998,
,"ts_prod_17(ta_atr_14(ta_tsf_10(bar_ofi_signed_qty_sum_w10_mean), ta_cmo_14(bar_gof_by_count_w10_mean), ts_sma_8(bar_ofi_signed_qty_sum_w10_mean)))",3,8,alpha_74,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.03577001289094054,-0.02192501578046116,-0.060489362705936287,0.012270516717325226,-17.02405056151622,20.837226009177144,-3.5580776807768975,1.6624736190053806,,,,,-0.23827992647478122,-0.013376171691733331,-0.0543202242410464,-0.0027181050628084127,0.24160351,0.0049015,0.24160351,-0.1992337164750958
,ts_skew_10(ta_tsf_5(sqrt(bar_gof_by_volume_w10_std))),3,4,alpha_75,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.005372546495788249,-0.008798762576479258,0.013063003821206,0.01059748154580982,6.2250276690974395,4.764015065860221,0.7222994720795637,0.5637278723020593,,,,,-0.07001496448658712,-0.08223423635349375,-0.03274900900051943,-0.04518171502187722,0.0202015,0.14790150999999999,0.0202015,0.2535846438482886
,"ts_kurt_20(TS_CORR_20(ta_dema_8(ts_kurt_20(bar_ofi_signed_quote_sum_w10_quantile)), ta_atr_25(cos(bar_ofi_signed_quote_sum_w10_std), ts_prod_3(bar_ofi_signed_qty_sum_w10_mean), ta_trix_21(bar_ofi_signed_quote_sum_w10_trend))))",4,12,alpha_76,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.19738111234985,-0.1030681825153843,-0.1658295032443981,-0.0899856708640903,-36.562325067093255,-18.73772974054125,-16.43999117623213,-4.187389020948382,,,,,-0.25196237476519623,-0.12930259727676008,-0.05815461475477866,-0.045754461943178164,0.03700251,0.2295015,0.03700251,-0.020859760394644114
,"ts_skew_20(ta_willr_25(ta_ema_55(ts_delta_8(ts_prod_17(bar_gof_by_volume_w10_trend))), ta_ema_55(bar_ofi_signed_quote_sum_w10_quantile), ts_min_5(add(ta_trix_8(bar_gof_by_volume_w10_trend), ts_skew_20(bar_ofi_signed_qty_sum_w10_trend)))))",5,14,alpha_77,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.05984790265263351,,-0.04702865827181936,-11.511856689392346,6.183807481892477,-1.569652301789922,0.669513938186236,,,,,-0.0904676828923727,-0.08637988816454222,-0.04151217459639052,-0.049492236670290624,0.2765035,0.1830055,0.2765035,
